,gender,birth,marriage,religion,income,code_job,code_region
3683,1.0,1966.0,1.0,2.0,,781.0,2.0
3684,2.0,1969.0,1.0,2.0,206.0,953.0,2.0
3685,2.0,1995.0,5.0,2.0,157.0,999.0,2.0
3686,1.0,1999.0,5.0,2.0,,,2.0
3687,2.0,1943.0,3.0,1.0,27.0,999.0,2.0
3688,1.0,1930.0,2.0,1.0,,,2.0
3689,1.0,1931.0,1.0,2.0,,,2.0
3690,2.0,1937.0,1.0,2.0,,,2.0
3691,2.0,1964.0,3.0,2.0,200.0,521.0,2.0
3692,1.0,1945.0,1.0,1.0,,,2.0
3693,2.0,1939.0,1.0,1.0,,,2.0
3694,1.0,1943.0,1.0,2.0,,,2.0
3695,2.0,1948.0,1.0,1.0,75.0,952.0,2.0
3696,2.0,1960.0,2.0,2.0,,,2.0
3697,1.0,1986.0,5.0,2.0,260.0,910.0,2.0
3698,1.0,1947.0,1.0,1.0,160.0,873.0,2.0
3699,2.0,1951.0,1.0,1.0,80.0,442.0,2.0
3700,1.0,1957.0,1.0,2.0,330.0,730.0,2.0
3701,2.0,1943.0,1.0,1.0,,,2.0
3702,2.0,1943.0,2.0,1.0,,,7.0
3703,1.0,1960.0,5.0,2.0,,,2.0
3704,1.0,1940.0,1.0,2.0,,,2.0
3705,2.0,1940.0,1.0,2.0,,,2.0
3706,1.0,1964.0,1.0,1.0,300.0,922.0,2.0
3707,2.0,1968.0,1.0,2.0,90.0,999.0,2.0
3708,2.0,1999.0,5.0,2.0,40.0,521.0,2.0
3709,1.0,1956.0,1.0,1.0,212.0,942.0,2.0
3710,2.0,1960.0,1.0,1.0,,,2.0
3711,2.0,1987.0,5.0,1.0,,,2.0
3712,2.0,1994.0,5.0,1.0,,,2.0
3713,2.0,1949.0,2.0,1.0,70.0,951.0,2.0
3714,2.0,1959.0,1.0,1.0,,441.0,5.0
3715,1.0,1954.0,1.0,1.0,,611.0,5.0
3716,1.0,1951.0,1.0,2.0,,,2.0
3717,2.0,1948.0,1.0,1.0,180.0,941.0,2.0
3718,1.0,1941.0,2.0,2.0,,,2.0
3719,2.0,1937.0,2.0,1.0,,,2.0
3720,2.0,1992.0,5.0,2.0,193.0,286.0,2.0
3721,2.0,1955.0,2.0,2.0,210.0,930.0,2.0
3722,1.0,1943.0,1.0,1.0,,,2.0
3723,2.0,1948.0,1.0,1.0,,,2.0
3724,2.0,1929.0,2.0,1.0,,,2.0
3725,1.0,1956.0,3.0,1.0,315.0,873.0,2.0
3726,2.0,1938.0,2.0,2.0,,,2.0
3727,1.0,1964.0,3.0,2.0,,783.0,2.0
3728,1.0,1968.0,1.0,2.0,353.0,842.0,2.0
3729,2.0,1977.0,1.0,1.0,230.0,930.0,2.0
3730,1.0,2001.0,0.0,1.0,,,2.0
3731,1.0,2002.0,0.0,1.0,,,2.0
3732,1.0,1941.0,2.0,2.0,,,2.0
3733,1.0,1991.0,5.0,2.0,,,2.0
3734,2.0,1965.0,3.0,2.0,184.0,953.0,2.0
3735,1.0,1977.0,1.0,1.0,,761.0,2.0
3736,2.0,1976.0,1.0,1.0,60.0,941.0,2.0
3737,2.0,2002.0,0.0,1.0,,,2.0
3738,2.0,2005.0,0.0,1.0,,,2.0
3739,1.0,2007.0,0.0,1.0,,,2.0
3740,1.0,1964.0,1.0,1.0,500.0,751.0,2.0
3741,2.0,1968.0,1.0,1.0,,,2.0
3742,1.0,1995.0,5.0,1.0,,,2.0
3743,1.0,1943.0,1.0,1.0,,,2.0
3744,2.0,1946.0,1.0,1.0,,,2.0
3745,2.0,1951.0,3.0,1.0,,,2.0
3746,2.0,1946.0,2.0,2.0,,,2.0
3747,1.0,1975.0,1.0,2.0,574.0,312.0,2.0
3748,2.0,1975.0,1.0,2.0,230.0,252.0,2.0
3749,1.0,2008.0,0.0,2.0,,,2.0
3750,2.0,2010.0,0.0,2.0,,,2.0
3751,1.0,1971.0,1.0,2.0,851.0,312.0,2.0
3752,2.0,1974.0,1.0,1.0,,,2.0
3753,1.0,2014.0,0.0,2.0,,,2.0
3754,2.0,2016.0,0.0,2.0,,,2.0
3755,1.0,1936.0,1.0,1.0,27.0,999.0,2.0
3756,2.0,1936.0,1.0,1.0,27.0,999.0,2.0
3757,1.0,1949.0,2.0,2.0,,,2.0
3758,2.0,1952.0,6.0,2.0,,,2.0
3759,1.0,1977.0,1.0,2.0,,873.0,2.0
3760,2.0,1981.0,1.0,2.0,333.0,259.0,2.0
3761,2.0,2011.0,0.0,2.0,,,2.0
3762,2.0,2014.0,0.0,2.0,,,2.0
3763,1.0,1939.0,1.0,1.0,,,2.0
3764,2.0,1943.0,1.0,1.0,27.0,999.0,2.0
3765,2.0,1974.0,5.0,2.0,,,2.0
3766,1.0,1949.0,1.0,1.0,,,2.0
3767,2.0,1950.0,1.0,1.0,27.0,999.0,2.0
3768,1.0,1976.0,5.0,1.0,,,2.0
3769,1.0,1939.0,1.0,1.0,,,2.0
3770,2.0,1943.0,1.0,1.0,,,2.0
3771,1.0,1960.0,1.0,1.0,200.0,854.0,2.0
3772,2.0,1963.0,1.0,1.0,,,2.0
3773,2.0,1991.0,5.0,1.0,258.0,246.0,2.0
3774,1.0,1993.0,5.0,1.0,,,2.0
3775,2.0,1989.0,1.0,1.0,,,2.0
3776,1.0,1989.0,1.0,1.0,276.0,311.0,2.0
3777,2.0,1937.0,2.0,1.0,,,2.0
3778,2.0,1958.0,1.0,1.0,100.0,922.0,2.0
3779,1.0,1956.0,1.0,1.0,100.0,922.0,2.0
3780,1.0,1985.0,5.0,1.0,400.0,922.0,2.0
3781,1.0,1971.0,1.0,2.0,916.0,312.0,2.0
3782,2.0,1977.0,1.0,2.0,,,2.0
3783,2.0,2002.0,0.0,2.0,,,2.0
3784,2.0,2009.0,0.0,2.0,,,2.0
3785,1.0,1940.0,1.0,1.0,,,3.0
3786,2.0,1945.0,1.0,1.0,,,3.0
3787,1.0,2009.0,0.0,1.0,,,3.0
3788,1.0,1961.0,1.0,1.0,,753.0,2.0
3789,2.0,1968.0,1.0,1.0,300.0,399.0,2.0
3790,1.0,1993.0,5.0,1.0,,,2.0
3791,2.0,1996.0,5.0,1.0,85.0,442.0,2.0
3792,1.0,1960.0,1.0,1.0,,121.0,2.0
3793,2.0,1965.0,1.0,1.0,,259.0,2.0
3794,1.0,1991.0,5.0,1.0,236.0,314.0,2.0
3795,2.0,1994.0,5.0,1.0,110.0,259.0,2.0
3796,1.0,1967.0,1.0,2.0,,521.0,2.0
3797,2.0,1968.0,1.0,2.0,,521.0,2.0
3798,2.0,1998.0,5.0,2.0,,,2.0
3799,1.0,2001.0,0.0,2.0,,,2.0
3800,2.0,1942.0,2.0,1.0,,,2.0
3801,1.0,1966.0,1.0,2.0,358.0,741.0,2.0
3802,2.0,1972.0,1.0,2.0,,,2.0
3803,2.0,2001.0,0.0,2.0,,,2.0
3804,1.0,2004.0,0.0,2.0,,,2.0
3805,1.0,2005.0,0.0,2.0,,,2.0
3806,1.0,1944.0,1.0,2.0,,,5.0
3807,2.0,1947.0,1.0,2.0,,,5.0
3808,1.0,1947.0,1.0,2.0,250.0,873.0,3.0
3809,2.0,1953.0,1.0,2.0,180.0,952.0,3.0
3810,2.0,1984.0,5.0,2.0,180.0,314.0,3.0
3811,1.0,1961.0,1.0,2.0,230.0,721.0,2.0
3812,2.0,1966.0,1.0,1.0,,,2.0
3813,2.0,1993.0,5.0,2.0,,,2.0
3814,1.0,1977.0,5.0,2.0,316.0,892.0,2.0
3815,1.0,1938.0,1.0,1.0,,,2.0
3816,2.0,1937.0,1.0,1.0,,,2.0
3817,1.0,1989.0,5.0,2.0,,,2.0
3818,1.0,1974.0,1.0,1.0,417.0,751.0,2.0
3819,2.0,1969.0,1.0,1.0,100.0,442.0,2.0
3820,2.0,2005.0,0.0,1.0,,,2.0
3821,1.0,1967.0,1.0,2.0,,151.0,2.0
3822,2.0,1976.0,1.0,2.0,,721.0,2.0
3823,1.0,2002.0,0.0,2.0,,,2.0
3824,1.0,2005.0,0.0,2.0,,,2.0
3825,1.0,1972.0,1.0,1.0,467.0,234.0,2.0
3826,2.0,1978.0,1.0,1.0,,399.0,2.0
3827,2.0,2006.0,0.0,1.0,,,2.0
3828,1.0,2009.0,0.0,1.0,,,2.0
3829,1.0,1961.0,1.0,1.0,330.0,762.0,2.0
3830,2.0,1962.0,1.0,1.0,,254.0,2.0
3831,1.0,2000.0,5.0,1.0,,,2.0
3832,1.0,1970.0,1.0,1.0,500.0,510.0,2.0
3833,2.0,1973.0,1.0,1.0,,,2.0
3834,1.0,2002.0,0.0,1.0,,,2.0
3835,1.0,2005.0,0.0,1.0,,,2.0
3836,2.0,2012.0,0.0,1.0,,,2.0
3837,1.0,1977.0,1.0,1.0,583.0,753.0,2.0
3838,2.0,1980.0,1.0,1.0,,,2.0
3839,1.0,2006.0,0.0,1.0,,,2.0
3840,2.0,2011.0,0.0,1.0,,,2.0
3841,1.0,1971.0,1.0,2.0,583.0,741.0,2.0
3842,2.0,1975.0,1.0,1.0,256.0,313.0,2.0
3843,2.0,1996.0,5.0,2.0,,,2.0
3844,1.0,2000.0,5.0,2.0,,,2.0
3845,2.0,1939.0,2.0,1.0,,,2.0
3846,1.0,1978.0,5.0,2.0,266.0,930.0,2.0
3847,1.0,1942.0,1.0,1.0,,,2.0
3848,2.0,1949.0,1.0,1.0,,,2.0
3849,1.0,2002.0,0.0,1.0,,,2.0
3850,2.0,1975.0,3.0,1.0,57.0,999.0,2.0
3851,1.0,1955.0,1.0,2.0,260.0,941.0,2.0
3852,2.0,1964.0,1.0,2.0,,,2.0
3853,2.0,1950.0,2.0,1.0,100.0,951.0,2.0
3854,1.0,1974.0,1.0,2.0,350.0,799.0,2.0
3855,2.0,1975.0,1.0,2.0,180.0,441.0,2.0
3856,1.0,2001.0,0.0,2.0,,,2.0
3857,2.0,1952.0,2.0,2.0,,,2.0
3858,2.0,1967.0,3.0,1.0,,,2.0
3859,2.0,1994.0,5.0,1.0,,,2.0
3860,2.0,1944.0,2.0,2.0,27.0,429.0,2.0
3861,1.0,1973.0,5.0,2.0,275.0,741.0,2.0
3862,2.0,1957.0,4.0,1.0,,,2.0
3863,2.0,1982.0,1.0,1.0,,,6.0
3864,1.0,1976.0,1.0,1.0,618.0,237.0,6.0
3865,2.0,2013.0,0.0,1.0,,,6.0
3866,2.0,2015.0,0.0,1.0,,,6.0
3867,1.0,1968.0,1.0,2.0,270.0,761.0,2.0
3868,2.0,1964.0,1.0,2.0,180.0,953.0,2.0
3869,2.0,1999.0,5.0,2.0,40.0,953.0,2.0
3870,2.0,1960.0,3.0,2.0,,,2.0
3871,2.0,1938.0,3.0,1.0,,,2.0
3872,2.0,1937.0,2.0,1.0,,,2.0
3873,2.0,1995.0,5.0,1.0,,,2.0
3874,1.0,1967.0,3.0,1.0,,873.0,2.0
3875,2.0,1977.0,4.0,2.0,,,2.0
3876,1.0,2002.0,0.0,2.0,,,2.0
3877,1.0,2003.0,0.0,2.0,,,2.0
3878,1.0,2003.0,0.0,2.0,,,2.0
3879,1.0,1944.0,1.0,2.0,,,2.0
3880,2.0,1951.0,1.0,2.0,50.0,951.0,2.0
3881,2.0,1937.0,2.0,1.0,,,5.0
3882,1.0,1960.0,2.0,1.0,350.0,782.0,5.0
3883,2.0,1965.0,5.0,2.0,,953.0,2.0
3884,1.0,1939.0,1.0,2.0,,,2.0
3885,1.0,1976.0,1.0,1.0,550.0,239.0,2.0
3886,2.0,1977.0,1.0,1.0,,,2.0
3887,2.0,2004.0,0.0,1.0,,,2.0
3888,2.0,2006.0,0.0,1.0,,,2.0
3889,1.0,2011.0,0.0,1.0,,,2.0
3890,1.0,1981.0,1.0,1.0,683.0,274.0,2.0
3891,2.0,1979.0,1.0,1.0,202.0,243.0,2.0
3892,1.0,2003.0,0.0,1.0,,,2.0
3893,2.0,1956.0,2.0,1.0,46.0,421.0,2.0
3894,1.0,1946.0,2.0,2.0,,,2.0
3895,1.0,1976.0,1.0,1.0,542.0,312.0,2.0
3896,2.0,1979.0,1.0,1.0,150.0,510.0,2.0
3897,1.0,2012.0,0.0,1.0,,,2.0
3898,1.0,2014.0,0.0,1.0,,,2.0
3899,2.0,1928.0,2.0,1.0,,,2.0
3900,2.0,1943.0,2.0,2.0,,521.0,2.0
3901,2.0,1958.0,2.0,1.0,,,2.0
3902,1.0,1988.0,5.0,2.0,200.0,521.0,2.0
3903,2.0,1950.0,2.0,1.0,,521.0,2.0
3904,1.0,1935.0,1.0,2.0,,,2.0
3905,2.0,1940.0,1.0,2.0,,,2.0
3906,1.0,1998.0,5.0,2.0,,,2.0
3907,1.0,1968.0,1.0,2.0,245.0,930.0,2.0
3908,2.0,1968.0,1.0,2.0,241.0,243.0,2.0
3909,1.0,1958.0,1.0,1.0,160.0,743.0,2.0
3910,2.0,1961.0,1.0,1.0,60.0,421.0,2.0
3911,1.0,1970.0,1.0,2.0,636.0,510.0,2.0
3912,2.0,1979.0,1.0,2.0,94.0,253.0,2.0
3913,1.0,2002.0,0.0,2.0,,,2.0
3914,2.0,2005.0,0.0,2.0,,,2.0
3915,2.0,1939.0,2.0,1.0,,,2.0
3916,1.0,1945.0,1.0,1.0,,611.0,4.0
3917,2.0,1945.0,1.0,1.0,,,4.0
3918,1.0,1967.0,5.0,2.0,,930.0,7.0
3919,2.0,1934.0,2.0,2.0,,,2.0
3920,1.0,1944.0,1.0,2.0,,,2.0
3921,2.0,1945.0,1.0,2.0,,,2.0
3922,2.0,1959.0,3.0,1.0,98.0,941.0,2.0
3923,2.0,1993.0,5.0,1.0,,,2.0
3924,2.0,1955.0,3.0,2.0,,,2.0
3925,1.0,1989.0,5.0,2.0,218.0,864.0,2.0
3926,1.0,1932.0,2.0,2.0,,,2.0
3927,2.0,1973.0,5.0,2.0,,,2.0
3928,2.0,1939.0,3.0,1.0,,,2.0
3929,1.0,1962.0,1.0,2.0,,,2.0
3930,2.0,1962.0,1.0,2.0,292.0,399.0,2.0
3931,2.0,1991.0,5.0,2.0,,,2.0
3932,1.0,1993.0,5.0,2.0,,,2.0
3933,2.0,2003.0,0.0,2.0,,,2.0
3934,1.0,1976.0,5.0,2.0,170.0,152.0,2.0
3935,1.0,1940.0,1.0,2.0,,,2.0
3936,2.0,1948.0,1.0,2.0,,,2.0
3937,1.0,1976.0,1.0,2.0,334.0,873.0,2.0
3938,2.0,1975.0,1.0,1.0,60.0,246.0,2.0
3939,1.0,2006.0,0.0,1.0,,,2.0
3940,2.0,2008.0,0.0,1.0,,,2.0
3941,1.0,1967.0,1.0,2.0,,873.0,2.0
3942,2.0,1961.0,1.0,2.0,,,2.0
3943,1.0,1974.0,3.0,2.0,250.0,159.0,2.0
3944,2.0,1999.0,5.0,2.0,160.0,422.0,2.0
3945,2.0,1977.0,3.0,2.0,165.0,314.0,1.0
3946,2.0,1938.0,2.0,1.0,,,2.0
3947,1.0,1961.0,1.0,1.0,,,2.0
3948,2.0,1964.0,1.0,1.0,90.0,952.0,2.0
3949,1.0,1999.0,5.0,1.0,,,2.0
3950,1.0,2002.0,0.0,1.0,,,2.0
3951,1.0,1954.0,1.0,1.0,,222.0,2.0
3952,2.0,1963.0,1.0,1.0,168.0,247.0,2.0
3953,1.0,1993.0,5.0,1.0,200.0,222.0,2.0
3954,1.0,1976.0,1.0,1.0,,221.0,2.0
3955,2.0,1980.0,1.0,1.0,,,2.0
3956,1.0,2007.0,0.0,1.0,,,2.0
3957,1.0,2010.0,0.0,1.0,,,2.0
3958,2.0,1959.0,4.0,2.0,200.0,441.0,2.0
3959,2.0,1991.0,5.0,2.0,180.0,243.0,2.0
3960,2.0,1949.0,2.0,1.0,,,2.0
3961,2.0,1978.0,1.0,2.0,161.0,314.0,2.0
3962,1.0,1977.0,1.0,1.0,,,2.0
3963,2.0,2008.0,0.0,2.0,,,2.0
3964,1.0,1961.0,3.0,2.0,250.0,510.0,2.0
3965,2.0,1940.0,2.0,2.0,,,2.0
3966,2.0,1970.0,1.0,1.0,200.0,313.0,2.0
3967,1.0,1968.0,1.0,1.0,250.0,873.0,2.0
3968,1.0,1978.0,1.0,1.0,429.0,874.0,2.0
3969,2.0,1980.0,1.0,1.0,,,2.0
3970,2.0,2006.0,0.0,1.0,,,2.0
3971,2.0,2011.0,0.0,1.0,,,2.0
3972,1.0,2014.0,0.0,1.0,,,2.0
3973,2.0,1947.0,1.0,2.0,,611.0,6.0
3974,1.0,1949.0,1.0,2.0,,611.0,6.0
3975,2.0,1948.0,2.0,2.0,27.0,952.0,2.0
3976,1.0,1968.0,1.0,1.0,,521.0,2.0
3977,2.0,1969.0,1.0,1.0,250.0,510.0,2.0
3978,1.0,1994.0,5.0,1.0,100.0,442.0,2.0
3979,2.0,1999.0,5.0,1.0,30.0,314.0,2.0
3980,1.0,1930.0,4.0,2.0,,,2.0
3981,2.0,1944.0,4.0,2.0,27.0,999.0,2.0
3982,1.0,1975.0,1.0,2.0,400.0,751.0,2.0
3983,2.0,1981.0,1.0,2.0,150.0,442.0,2.0
3984,1.0,2005.0,0.0,2.0,,,2.0
3985,1.0,2007.0,0.0,1.0,,,2.0
3986,1.0,1972.0,1.0,2.0,,873.0,2.0
3987,2.0,1975.0,1.0,2.0,231.0,313.0,2.0
3988,2.0,2004.0,0.0,2.0,,,2.0
3989,2.0,2006.0,0.0,2.0,,,2.0
3990,2.0,1957.0,2.0,1.0,,,2.0
3991,1.0,1985.0,5.0,1.0,425.0,432.0,2.0
3992,1.0,1960.0,1.0,1.0,,941.0,2.0
3993,2.0,1968.0,1.0,1.0,,941.0,2.0
3994,2.0,1995.0,5.0,1.0,,,2.0
3995,1.0,1965.0,1.0,1.0,655.0,252.0,2.0
3996,2.0,1966.0,1.0,1.0,,,2.0
3997,2.0,1996.0,5.0,1.0,,,2.0
3998,2.0,1963.0,3.0,2.0,140.0,930.0,2.0
3999,1.0,1987.0,5.0,2.0,,,2.0
4000,2.0,1976.0,3.0,1.0,198.0,246.0,2.0
4001,2.0,2002.0,0.0,1.0,,,2.0
4002,1.0,2006.0,0.0,1.0,,,2.0
4003,1.0,1953.0,1.0,2.0,130.0,431.0,2.0
4004,2.0,1955.0,1.0,2.0,,,2.0
4005,2.0,1953.0,2.0,1.0,,441.0,2.0
4006,1.0,1957.0,1.0,1.0,,873.0,2.0
4007,2.0,1963.0,1.0,1.0,,611.0,2.0
4008,2.0,2002.0,0.0,1.0,,,2.0
4009,1.0,1967.0,3.0,2.0,,,2.0
4010,1.0,1999.0,5.0,2.0,,521.0,2.0
4011,2.0,1947.0,2.0,1.0,,,2.0
4012,1.0,1961.0,5.0,1.0,,,2.0
4013,2.0,1943.0,2.0,1.0,,,2.0
4014,1.0,1967.0,3.0,1.0,359.0,873.0,2.0
4015,1.0,2006.0,0.0,1.0,,,2.0
4016,2.0,1935.0,2.0,1.0,27.0,941.0,2.0
4017,1.0,1960.0,1.0,2.0,,611.0,2.0
4018,2.0,1963.0,1.0,2.0,,422.0,2.0
4019,1.0,1991.0,5.0,2.0,,,2.0
4020,2.0,1941.0,2.0,2.0,,,2.0
4021,2.0,1952.0,2.0,2.0,,941.0,2.0
4022,1.0,1974.0,1.0,1.0,,611.0,2.0
4023,2.0,1976.0,1.0,2.0,,,2.0
4024,1.0,2004.0,0.0,2.0,,,2.0
4025,2.0,2007.0,0.0,2.0,,,2.0
4026,2.0,1940.0,2.0,1.0,27.0,941.0,2.0
4027,1.0,1955.0,1.0,1.0,,,2.0
4028,2.0,1966.0,1.0,1.0,,,2.0
4029,2.0,1985.0,1.0,2.0,190.0,314.0,2.0
4030,1.0,1983.0,1.0,2.0,429.0,311.0,2.0
4031,2.0,2011.0,0.0,2.0,,,2.0
4032,2.0,2017.0,0.0,2.0,,,2.0
4033,1.0,1964.0,5.0,2.0,,611.0,2.0
4034,2.0,1938.0,2.0,2.0,,,2.0
4035,2.0,1946.0,2.0,1.0,,,2.0
4036,1.0,1940.0,1.0,2.0,,,2.0
4037,2.0,1946.0,1.0,2.0,,,2.0
4038,2.0,1972.0,3.0,1.0,190.0,151.0,2.0
4039,2.0,1942.0,2.0,1.0,27.0,941.0,2.0
4040,1.0,1933.0,1.0,1.0,,611.0,2.0
4041,2.0,1939.0,1.0,1.0,,611.0,2.0
4042,2.0,1933.0,2.0,1.0,27.0,941.0,2.0
4043,1.0,1961.0,5.0,2.0,,,2.0
4044,2.0,1934.0,2.0,2.0,,,2.0
4045,1.0,1940.0,1.0,1.0,,611.0,2.0
4046,2.0,1942.0,1.0,1.0,27.0,941.0,2.0
4047,1.0,1946.0,1.0,2.0,,611.0,2.0
4048,2.0,1953.0,1.0,2.0,,611.0,2.0
4049,2.0,1942.0,2.0,1.0,27.0,941.0,2.0
4050,1.0,1956.0,1.0,2.0,,,1.0
4051,2.0,1956.0,1.0,2.0,27.0,312.0,1.0
4052,1.0,1987.0,5.0,2.0,80.0,999.0,1.0
4053,1.0,1990.0,5.0,2.0,,,1.0
4054,1.0,1936.0,1.0,2.0,,,2.0
4055,2.0,1938.0,1.0,2.0,,,2.0
4056,1.0,1949.0,1.0,2.0,,,2.0
4057,2.0,1946.0,1.0,2.0,,,2.0
4058,1.0,1984.0,1.0,2.0,292.0,285.0,2.0
4059,2.0,1980.0,1.0,2.0,125.0,953.0,2.0
4060,1.0,1937.0,1.0,1.0,,611.0,2.0
4061,2.0,1942.0,1.0,1.0,,611.0,2.0
4062,1.0,1959.0,1.0,1.0,425.0,235.0,2.0
4063,2.0,1965.0,1.0,1.0,,,2.0
4064,1.0,1995.0,5.0,1.0,,,2.0
4065,2.0,1948.0,2.0,1.0,,611.0,2.0
4066,1.0,1938.0,1.0,2.0,,611.0,2.0
4067,2.0,1935.0,1.0,2.0,,611.0,2.0
4068,2.0,1928.0,2.0,1.0,,,2.0
4069,2.0,1981.0,1.0,1.0,,,7.0
4070,1.0,1982.0,1.0,1.0,188.0,330.0,7.0
4071,2.0,2015.0,0.0,1.0,,,7.0
4072,2.0,1985.0,1.0,2.0,112.0,930.0,7.0
4073,1.0,1983.0,1.0,2.0,368.0,930.0,7.0
4074,1.0,1953.0,1.0,1.0,,611.0,7.0
4075,2.0,1960.0,1.0,1.0,,799.0,7.0
4076,1.0,1953.0,5.0,2.0,280.0,231.0,7.0
4077,2.0,1936.0,2.0,2.0,,,7.0
4078,2.0,1927.0,2.0,1.0,,,7.0
4079,2.0,1932.0,2.0,1.0,,,7.0
4080,2.0,1973.0,5.0,1.0,,,7.0
4081,1.0,1940.0,1.0,2.0,,,7.0
4082,2.0,1939.0,1.0,2.0,,,7.0
4083,1.0,1968.0,1.0,1.0,250.0,941.0,7.0
4084,2.0,1969.0,1.0,1.0,,,7.0
4085,1.0,1997.0,5.0,1.0,,941.0,7.0
4086,2.0,2002.0,0.0,1.0,,,7.0
4087,1.0,1946.0,1.0,1.0,,,7.0
4088,2.0,1952.0,1.0,1.0,,,7.0
4089,2.0,1949.0,2.0,1.0,,,7.0
4090,2.0,1964.0,3.0,1.0,128.0,722.0,7.0
4091,2.0,1996.0,5.0,1.0,100.0,259.0,7.0
4092,2.0,1928.0,2.0,1.0,,,7.0
4093,1.0,1979.0,1.0,2.0,,953.0,7.0
4094,2.0,1983.0,1.0,2.0,,531.0,7.0
4095,2.0,2004.0,0.0,2.0,,,7.0
4096,1.0,2006.0,0.0,2.0,,,7.0
4097,2.0,1942.0,2.0,2.0,,,7.0
4098,1.0,1998.0,5.0,2.0,,,7.0
4099,1.0,2001.0,0.0,2.0,,,7.0
4100,1.0,1951.0,1.0,2.0,,,7.0
4101,2.0,1954.0,1.0,1.0,,,7.0
4102,1.0,1989.0,5.0,1.0,,,7.0
4103,1.0,1952.0,1.0,1.0,,,7.0
4104,2.0,1955.0,1.0,1.0,,,7.0
4105,2.0,1932.0,2.0,1.0,,,7.0
4106,2.0,2002.0,0.0,1.0,,,7.0
4107,1.0,1943.0,1.0,2.0,,,7.0
4108,2.0,1947.0,1.0,2.0,142.0,941.0,7.0
4109,2.0,1942.0,2.0,2.0,,,7.0
4110,1.0,1946.0,1.0,1.0,,,7.0
4111,2.0,1951.0,1.0,1.0,,,7.0
4112,1.0,1980.0,5.0,1.0,,442.0,7.0
4113,2.0,1957.0,2.0,2.0,,,7.0
4114,2.0,1939.0,2.0,1.0,27.0,991.0,7.0
4115,1.0,1936.0,1.0,2.0,,,7.0
4116,2.0,1940.0,1.0,2.0,27.0,941.0,7.0
4117,1.0,1942.0,1.0,2.0,,910.0,7.0
4118,2.0,1946.0,1.0,2.0,,,7.0
4119,1.0,1971.0,1.0,2.0,,751.0,7.0
4120,2.0,1976.0,1.0,2.0,,953.0,7.0
4121,1.0,1999.0,5.0,2.0,,,7.0
4122,1.0,2001.0,0.0,2.0,,,7.0
4123,2.0,2003.0,0.0,2.0,,,7.0
4124,2.0,1960.0,3.0,2.0,150.0,941.0,7.0
4125,1.0,1991.0,5.0,2.0,150.0,313.0,7.0
4126,2.0,1987.0,1.0,1.0,,,7.0
4127,1.0,1982.0,1.0,1.0,,521.0,7.0
4128,1.0,2018.0,0.0,1.0,,,7.0
4129,2.0,1936.0,2.0,2.0,,,7.0
4130,1.0,1960.0,3.0,2.0,,873.0,7.0
4131,1.0,1943.0,4.0,2.0,,,7.0
4132,1.0,1980.0,1.0,2.0,210.0,254.0,7.0
4133,2.0,1980.0,1.0,2.0,158.0,392.0,7.0
4134,2.0,2008.0,0.0,2.0,,,7.0
4135,2.0,2015.0,0.0,2.0,,,7.0
4136,2.0,1955.0,2.0,2.0,,,7.0
4137,2.0,1981.0,1.0,2.0,257.0,399.0,5.0
4138,1.0,1981.0,1.0,1.0,360.0,312.0,5.0
4139,2.0,2016.0,0.0,2.0,,,5.0
4140,2.0,1942.0,2.0,2.0,27.0,941.0,7.0
4141,2.0,1956.0,2.0,1.0,,,7.0
4142,2.0,1952.0,3.0,2.0,,,7.0
4143,2.0,1938.0,2.0,2.0,,,7.0
4144,1.0,1949.0,3.0,2.0,,,7.0
4145,1.0,1999.0,5.0,2.0,,,7.0
4146,1.0,1976.0,1.0,2.0,,730.0,7.0
4147,1.0,2003.0,0.0,2.0,,,7.0
4148,2.0,1978.0,1.0,2.0,,,7.0
4149,1.0,2012.0,0.0,2.0,,,7.0
4150,1.0,2014.0,0.0,2.0,,,7.0
4151,2.0,1940.0,2.0,1.0,,,7.0
4152,1.0,1959.0,1.0,1.0,,,7.0
4153,2.0,1956.0,1.0,2.0,,,7.0
4154,2.0,1946.0,2.0,1.0,,,7.0
4155,1.0,1942.0,1.0,2.0,132.0,942.0,7.0
4156,2.0,1946.0,1.0,2.0,,,7.0
4157,2.0,1928.0,2.0,2.0,,,7.0
4158,1.0,1954.0,5.0,2.0,,,7.0
4159,1.0,1939.0,1.0,1.0,,,7.0
4160,2.0,1944.0,1.0,1.0,,,7.0
4161,1.0,1959.0,3.0,2.0,,,7.0
4162,1.0,1990.0,5.0,2.0,218.0,442.0,7.0
4163,1.0,1945.0,1.0,2.0,,,7.0
4164,2.0,1949.0,2.0,1.0,,,7.0
4165,1.0,1977.0,5.0,1.0,100.0,930.0,7.0
4166,1.0,1978.0,5.0,1.0,140.0,930.0,7.0
4167,1.0,1980.0,5.0,1.0,150.0,930.0,7.0
4168,1.0,1974.0,1.0,1.0,220.0,231.0,7.0
4169,2.0,1975.0,1.0,1.0,,,7.0
4170,2.0,2007.0,0.0,1.0,,,7.0
4171,1.0,1967.0,1.0,2.0,742.0,312.0,7.0
4172,2.0,1969.0,1.0,1.0,175.0,244.0,7.0
4173,2.0,1999.0,5.0,2.0,,,7.0
4174,2.0,2002.0,0.0,2.0,,,7.0
4175,1.0,1955.0,1.0,2.0,,922.0,7.0
4176,2.0,1957.0,1.0,2.0,,247.0,7.0
